osm_id,osm_type,name,tags,geometry_wkt
191048507,way,,"{""bridge"": ""yes"", ""highway"": ""unclassified"", ""lanes"": ""2"", ""layer"": ""3"", ""oneway"": ""no"", ""surface"": ""asphalt""}","LINESTRING (77.2513521 32.0033825, 77.2513888 32.0041363)"
1527582367,way,Bhuntar Manikaran Highway,"{""bridge"": ""yes"", ""highway"": ""secondary"", ""lanes"": ""2"", ""layer"": ""1"", ""maxspeed"": ""30"", ""name"": ""Bhuntar Manikaran Highway"", ""ref"": ""MDR 30""}","LINESTRING (77.2896333 32.006842, 77.2892727 32.0065934)"
343847707,way,,"{""bicycle"": ""yes"", ""bridge"": ""yes"", ""footway"": ""crossing"", ""highway"": ""tertiary"", ""horse"": ""yes"", ""motor_vehicle"": ""yes"", ""surface"": ""wood"", ""tactile_paving"": ""no""}","LINESTRING (77.3166698 32.0083805, 77.3169179 32.0085249)"
1158341927,way,,"{""bridge"": ""yes"", ""highway"": ""unclassified"", ""layer"": ""1""}","LINESTRING (77.3326912 31.8747959, 77.3329729 31.8749679)"
1158341931,way,,"{""bridge"": ""yes"", ""highway"": ""residential"", ""layer"": ""1"", ""source"": ""maxar""}","LINESTRING (77.3357087 31.8815799, 77.3352528 31.8819125)"
1158341936,way,,"{""bridge"": ""yes"", ""highway"": ""unclassified"", ""source"": ""maxar""}","LINESTRING (77.3265141 31.8914193, 77.3262145 31.8911793)"
1181793062,way,,"{""bridge"": ""yes"", ""highway"": ""path"", ""layer"": ""1""}","LINESTRING (77.4421258 31.9875676, 77.4422136 31.9875309)"
1181793059,way,,"{""bridge"": ""yes"", ""highway"": ""path"", ""layer"": ""1""}","LINESTRING (77.4336366 31.9904824, 77.4334603 31.9904406)"
1177886736,way,,"{""bicycle"": ""no"", ""bridge"": ""yes"", ""highway"": ""unclassified"", ""horse"": ""yes"", ""layer"": ""1""}","LINESTRING (77.4424322 31.99424, 77.4423547 31.9941865)"
1177886739,way,,"{""bridge"": ""yes"", ""highway"": ""unclassified"", ""layer"": ""1""}","LINESTRING (77.4444011 31.9943658, 77.4443296 31.9944559)"
1295493255,way,,"{""bridge"": ""yes"", ""highway"": ""unclassified"", ""layer"": ""1"", ""surface"": ""unpaved""}","LINESTRING (77.4492249 31.9946086, 77.449126 31.9946113)"
1295493252,way,,"{""bridge"": ""yes"", ""highway"": ""unclassified"", ""layer"": ""1"", ""surface"": ""unpaved""}","LINESTRING (77.4471334 31.9977055, 77.4469719 31.9975892)"
1098105668,way,,"{""bridge"": ""yes"", ""highway"": ""track"", ""layer"": ""1""}","LINESTRING (77.4344408 31.9983408, 77.4345696 31.9980747)"
1177886727,way,,"{""bridge"": ""yes"", ""highway"": ""unclassified"", ""layer"": ""1""}","LINESTRING (77.4507607 31.9982792, 77.4505453 31.998921)"
1317874036,way,,"{""bridge"": ""yes"", ""highway"": ""footway"", ""layer"": ""1"", ""surface"": ""wood""}","LINESTRING (77.4631226 31.9989156, 77.4632246 31.9989138)"
1098105669,way,,"{""bridge"": ""yes"", ""highway"": ""unclassified"", ""layer"": ""1""}","LINESTRING (77.4134955 32.0021258, 77.4131924 32.0017119)"
575544011,way,,"{""bridge"": ""yes"", ""foot"": ""yes"", ""highway"": ""path"", ""sac_scale"": ""hiking"", ""surface"": ""ground"", ""trail_visibility"": ""good""}","LINESTRING (77.4848421 32.0019866, 77.4849717 32.001939)"
581697059,way,,"{""bridge"": ""yes"", ""highway"": ""path"", ""layer"": ""1""}","LINESTRING (77.4522925 32.0041877, 77.4525231 32.0042877)"
1098105661,way,,"{""bridge"": ""yes"", ""highway"": ""path"", ""layer"": ""1"", ""sac_scale"": ""demanding_mountain_hiking""}","LINESTRING (77.4522427 32.0075233, 77.4524277 32.0079441)"
581697065,way,,"{""bridge"": ""yes"", ""highway"": ""footway"", ""layer"": ""1"", ""surface"": ""concrete""}","LINESTRING (77.4490074 32.0129543, 77.449095 32.0131251)"
6644197637,node,Choj bridge,"{""man_made"": ""bridge"", ""name"": ""Choj bridge"", ""tourism"": ""attraction""}",POINT (77.3282911 32.01683)
