datetime,temperature_2m,dewpoint_2m,relative_humidity,surface_pressure,wind_speed_10m,wind_gusts_10m,cloud_cover,cape,precipitation_openmeteo,rain_openmeteo
2005-07-05 15:00:00+00:00,20.98349952697754,23.993805,88.62831115722656,919.06201171875,6.369049549102783,28.07999992370605,99.0,135.5,2.700000047683716,2.700000047683716
2005-07-05 17:00:00+00:00,20.833499908447266,25.418854,90.00888061523438,919.3873291015624,5.9044389724731445,26.280000686645508,90.0,521.5,2.799999952316284,2.799999952316284
2005-07-08 08:00:00+00:00,28.13349914550781,25.135406,78.7022476196289,922.711181640625,6.119999885559082,26.63999938964844,78.0,415.0,2.700000047683716,2.700000047683716
2005-07-11 06:00:00+00:00,26.28350067138672,25.309479,88.51554107666016,923.234375,5.495161056518555,23.03999900817871,100.0,1452.625,3.5,3.5
2005-07-11 07:00:00+00:00,25.53350067138672,25.472076,91.15744018554688,922.393798828125,5.991593837738037,24.11999893188477,100.0,1981.75,6.199999809265137,6.199999809265137
2005-07-11 08:00:00+00:00,24.73349952697754,25.57779,94.17975616455078,921.99755859375,5.86037540435791,26.63999938964844,100.0,2234.375,8.100000381469727,8.100000381469727
2005-07-11 09:00:00+00:00,24.63349914550781,25.899567,95.60308074951172,922.0625,5.86037540435791,25.19999885559082,100.0,1466.5,5.900000095367432,5.900000095367432
2005-07-11 10:00:00+00:00,24.833499908447266,25.591461,94.1839828491211,921.47412109375,4.6102495193481445,24.479999542236328,100.0,1007.25,5.699999809265137,5.699999809265137
2005-07-11 11:00:00+00:00,24.78350067138672,25.752838,93.05448150634766,921.4609375,4.104631423950195,21.239999771118164,100.0,827.625,6.800000190734863,6.800000190734863
2005-07-11 12:00:00+00:00,24.38349914550781,25.939362,95.02074432373048,921.7208251953124,2.545584201812744,19.799999237060547,100.0,761.25,8.0,8.0
2005-07-11 13:00:00+00:00,23.98349952697754,25.603912,95.8712387084961,921.9802856445312,0.3599999845027923,22.319997787475582,100.0,756.25,8.100000381469727,8.100000381469727
2005-07-11 14:00:00+00:00,23.833499908447266,25.622955,96.44782257080078,922.3067016601562,1.2979984283447266,14.399999618530272,100.0,765.5,4.800000190734863,4.800000190734863
2005-07-11 18:00:00+00:00,23.73349952697754,24.350494,97.02986907958984,923.2880859375,0.7199999690055847,19.799999237060547,100.0,1342.625,5.0,5.0
2005-07-11 19:00:00+00:00,23.78350067138672,24.183014,96.44651794433594,922.9347534179688,0.8049845099449158,19.07999992370605,100.0,1208.875,5.300000190734863,5.300000190734863
2005-07-13 07:00:00+00:00,25.53350067138672,25.906158,86.60518646240234,922.6688842773438,6.725354194641113,23.399999618530277,99.0,227.75,4.900000095367432,4.900000095367432
2005-07-13 08:00:00+00:00,25.28350067138672,25.699615,87.90176391601562,922.4191284179688,4.213691711425781,24.479999542236328,99.0,195.25,6.300000190734863,6.300000190734863
2005-07-13 09:00:00+00:00,25.13349914550781,25.24356,87.35846710205078,921.6456909179688,1.0800000429153442,21.599998474121094,100.0,111.75,3.400000095367432,3.400000095367432
2005-07-14 06:00:00+00:00,26.583499908447266,27.14566,84.3895034790039,923.5887451171876,6.830519199371338,24.84000015258789,89.0,1893.375,3.400000095367432,3.400000095367432
2005-07-14 07:00:00+00:00,26.28350067138672,26.02774,84.86764526367188,923.4177856445312,6.0346999168396,25.19999885559082,88.0,1162.375,5.0,5.0
2005-07-19 08:00:00+00:00,26.78350067138672,27.3378,73.87528228759766,923.2747192382812,6.214563369750977,25.19999885559082,63.0,3044.875,1.7000000476837158,1.7000000476837158
2005-07-27 08:00:00+00:00,27.78350067138672,26.251862,79.36607360839844,921.059814453125,4.0249223709106445,26.63999938964844,88.0,2055.25,2.5,2.5
2005-07-27 09:00:00+00:00,26.38349914550781,26.55777,82.6044921875,920.7844848632812,4.379589080810547,26.63999938964844,84.0,2544.75,2.400000095367432,2.400000095367432
2005-07-29 07:00:00+00:00,27.13349914550781,27.401764,81.21334838867188,919.7888793945312,5.241678714752197,25.919998168945312,66.0,2980.5,1.899999976158142,1.899999976158142
2005-07-30 08:00:00+00:00,27.53350067138672,27.618317,82.49173736572266,919.4346923828124,4.452953815460205,25.559999465942383,80.0,3255.25,1.7999999523162842,1.7999999523162842
2005-07-31 07:00:00+00:00,28.183500289916992,26.718903,82.5682373046875,920.2466430664062,5.154415607452393,25.559999465942383,91.0,2847.25,1.899999976158142,1.899999976158142
2005-07-31 09:00:00+00:00,26.03350067138672,26.663239,86.13108825683594,919.31640625,2.099142551422119,24.84000015258789,96.0,2350.5,2.200000047683716,2.200000047683716
2005-08-03 08:00:00+00:00,27.03350067138672,27.143707,82.68084716796875,920.8635864257812,3.877318382263184,26.280000686645508,100.0,2580.75,3.0,3.0
2005-08-05 09:00:00+00:00,25.433500289916992,27.013092,91.70059204101562,917.3240966796876,4.104631423950195,20.880001068115234,92.0,2330.25,3.400000095367432,3.400000095367432
2005-08-05 10:00:00+00:00,26.28350067138672,27.060211,89.85122680664062,917.5479125976562,2.545584201812744,22.319997787475582,100.0,3237.25,3.200000047683716,3.200000047683716
2005-08-07 09:00:00+00:00,26.13349914550781,24.55069,83.58030700683594,917.6918334960938,3.826852560043335,23.03999900817871,61.0,1108.5,4.5,4.5
2005-08-15 10:00:00+00:00,25.083499908447266,24.9628,92.23348999023438,919.5236206054688,3.3190360069274902,21.239999771118164,100.0,38.0,3.900000095367432,3.900000095367432
2005-08-15 21:00:00+00:00,23.23349952697754,24.667145,95.55770874023438,920.7708129882812,3.826852560043335,22.319997787475582,100.0,443.25,4.300000190734863,4.300000190734863
2005-08-15 22:00:00+00:00,23.083499908447266,24.853668,96.7214584350586,920.6387939453124,4.104631423950195,24.479999542236328,100.0,324.25,5.699999809265137,5.699999809265137
